origin_lat,origin_lon,dest_lat,dest_lon,timestamp,vehicle_type,trip_distance,trip_duration,fare,traffic_condition,weather,passenger_count,driver_rating,surge_multiplier
12.955932,77.632872,12.837631,77.668511,2024-01-27 03:23:24,Prime,17.78,48.0,335.44,Free Flow,Sunny,1,4.2,0.9
12.926258,77.61494,12.910532,77.638511,2024-01-19 19:38:27,Mini,4.0,21.6,130.49,High,Cloudy,4,4.5,1.8
12.847265,77.656564,13.208223,77.714569,2024-01-01 13:40:58,SUV,52.72,246.7,1212.91,Heavy Rain,Rainy,2,4.8,1.56
12.983226,77.547163,12.923774,77.554904,2024-01-29 12:48:05,SUV,8.65,33.7,254.35,Medium,Sunny,5,3.7,1.3
12.920794,77.639024,12.965161,77.756743,2024-02-20 13:14:33,Auto,17.68,68.9,355.54,Medium,Sunny,2,3.7,1.3
12.950011,77.689282,12.923446,77.590377,2024-03-01 17:51:31,Auto,14.36,77.6,328.73,High,Cloudy,3,4.5,1.8
12.968613,77.691281,12.915431,77.605566,2024-02-23 02:23:08,SUV,14.24,38.5,328.58,Free Flow,Sunny,5,4.5,0.9
12.987036,77.549529,12.842975,77.66316,2024-02-10 12:00:34,Prime,26.17,102.1,517.22,Medium,Sunny,3,3.6,1.3
12.918448,77.617433,12.9918,77.561802,2024-01-13 14:44:35,SUV,13.14,51.2,334.56,Medium,Sunny,2,4.1,1.3
12.918457,77.641136,12.935521,77.589991,2024-01-30 21:23:13,Mini,7.57,40.9,202.17,High,Sunny,2,5.0,1.8
12.971962,77.635966,12.918408,77.645548,2024-02-21 06:36:25,Auto,7.84,30.6,180.01,Medium,Sunny,3,4.4,1.3
12.956168,77.646581,12.923153,77.578577,2024-01-04 09:36:44,Bike,10.64,57.5,243.95,High,Sunny,1,4.5,1.8
13.041753,77.599054,12.924282,77.538061,2024-02-02 05:19:53,Mini,18.98,61.5,406.99,Heavy Rain,Rainy,3,3.8,1.08
12.982011,77.639143,12.927561,77.593695,2024-02-20 13:41:25,Auto,10.11,39.4,220.45,Medium,Cloudy,1,3.6,1.3
12.987773,77.643613,12.988386,77.548198,2024-02-11 20:58:49,SUV,13.36,72.1,368.45,High,Sunny,3,4.8,1.8
12.993621,77.552103,12.913776,77.614752,2024-02-20 00:29:57,Mini,14.48,39.1,282.39,Free Flow,Sunny,2,4.1,0.9
12.846955,77.667384,13.033003,77.605935,2024-01-12 03:56:58,Auto,28.19,76.1,492.46,Free Flow,Cloudy,3,4.1,0.9
13.190436,77.697476,13.045113,77.603269,2024-02-27 04:34:16,Bike,24.77,66.9,427.58,Free Flow,Cloudy,1,4.5,0.9
12.974542,77.74474,12.991354,77.563731,2024-01-30 23:46:15,Bike,25.45,68.7,438.5,Free Flow,Sunny,1,4.2,0.9
13.029211,77.589302,12.978427,77.748525,2024-01-25 07:45:45,Mini,23.46,91.5,468.77,Medium,Sunny,1,4.0,1.3
12.909948,77.602524,12.963441,77.592956,2024-01-03 06:38:28,Bike,7.83,30.6,169.84,Medium,Cloudy,1,3.6,1.3
12.999487,77.566239,12.971373,77.586335,2024-02-11 08:41:20,Auto,4.94,26.7,139.23,High,Cloudy,2,4.0,1.8
12.957222,77.638551,13.030956,77.587309,2024-01-22 05:59:26,Prime,12.83,34.6,255.95,Free Flow,Cloudy,1,3.5,0.9
12.969101,77.589867,12.935144,77.627756,2024-01-17 06:05:27,SUV,7.22,28.2,228.89,Medium,Sunny,1,3.6,1.3
12.920142,77.640746,12.908289,77.607606,2024-01-10 01:17:21,Auto,4.94,16.0,135.69,Heavy Rain,Rainy,3,4.2,1.08
12.966454,77.644292,12.932824,77.57909,2024-01-19 19:36:46,Auto,10.34,55.8,247.76,High,Sunny,2,4.2,1.8
12.922739,77.591718,12.929803,77.552046,2024-02-15 18:26:19,Prime,5.65,30.5,163.48,High,Cloudy,2,4.5,1.8
12.965858,77.68987,12.932785,77.549452,2024-01-19 03:26:43,SUV,20.23,54.6,424.62,Free Flow,Sunny,6,4.0,0.9
12.940312,77.574641,13.04293,77.597848,2024-01-03 06:11:59,Bike,15.16,59.1,300.6,Medium,Sunny,1,4.3,1.3
13.005904,77.571371,12.93701,77.5774,2024-02-09 05:19:24,SUV,9.98,26.9,260.13,Free Flow,Sunny,6,3.6,0.9
12.952146,77.645172,12.969055,77.64971,2024-01-09 03:49:10,Auto,2.52,6.8,80.47,Free Flow,Sunny,3,4.1,0.9
12.924807,77.546672,12.979601,77.632209,2024-02-07 22:28:04,Prime,14.35,56.0,306.11,Medium,Sunny,1,3.8,1.3
12.942482,77.622548,12.974359,77.744684,2024-01-08 19:03:55,Mini,17.7,114.7,477.97,Heavy Rain,Rainy,4,4.6,2.16
12.933249,77.543826,12.975869,77.753186,2024-01-13 16:52:19,Auto,29.94,116.8,574.48,Medium,Sunny,1,4.2,1.3
12.911333,77.639694,12.926892,77.575674,2024-01-13 21:53:44,Auto,9.24,49.9,225.68,High,Sunny,1,5.0,1.8
12.9366,77.625717,13.20615,77.709658,2024-02-13 07:39:27,Auto,40.63,190.2,894.1,Heavy Rain,Rainy,2,4.9,1.56
12.978561,77.584698,12.908646,77.635281,2024-02-12 09:56:36,Mini,12.33,66.6,297.74,High,Cloudy,4,3.9,1.8
12.915744,77.638906,12.928311,77.574594,2024-01-07 18:00:29,Prime,9.18,49.6,234.57,High,Sunny,4,4.0,1.8
13.208506,77.702809,12.974178,77.63082,2024-01-22 07:33:48,Mini,35.28,137.6,679.8,Medium,Cloudy,1,4.4,1.3
12.927502,77.576858,12.994984,77.552391,2024-02-01 05:07:59,Mini,10.32,27.9,215.67,Free Flow,Sunny,2,3.7,0.9
12.845282,77.660891,12.974422,77.755804,2024-01-16 06:26:43,SUV,22.89,89.3,508.51,Medium,Cloudy,2,3.8,1.3
12.975605,77.754513,12.985141,77.562531,2024-01-08 09:15:03,SUV,26.91,145.3,640.83,High,Cloudy,4,4.1,1.8
12.907828,77.61691,12.9775,77.641643,2024-01-17 04:11:37,Mini,10.63,28.7,220.66,Free Flow,Sunny,2,4.8,0.9
12.937821,77.620749,12.992269,77.564178,2024-03-01 05:44:41,SUV,11.15,30.1,279.04,Free Flow,Cloudy,5,4.6,0.9
12.911901,77.637315,12.938141,77.591457,2024-01-28 02:08:19,Prime,7.45,20.1,169.61,Free Flow,Sunny,1,4.6,0.9
12.924031,77.57386,12.952151,77.633903,2024-01-13 22:49:12,Mini,9.33,36.4,216.59,Medium,Sunny,3,3.9,1.3
13.007386,77.555727,12.961453,77.740907,2024-01-03 19:14:12,Bike,26.75,144.5,567.75,High,Cloudy,1,4.4,1.8
12.90919,77.600738,13.012802,77.559512,2024-01-30 20:37:54,Auto,16.03,86.5,362.12,High,Sunny,1,3.9,1.8
12.968126,77.598726,12.926394,77.633564,2024-01-23 21:51:29,SUV,7.75,41.8,255.75,High,Sunny,3,3.7,1.8
13.000431,77.555304,12.975579,77.745455,2024-02-19 20:24:07,SUV,26.86,145.0,639.81,High,Sunny,5,3.7,1.8
12.964702,77.700749,12.966077,77.752021,2024-02-08 18:05:53,Auto,7.18,38.8,184.31,High,Sunny,3,4.3,1.8
13.010894,77.556437,12.934872,77.588927,2024-03-01 06:01:24,Bike,11.88,46.3,241.97,Medium,Cloudy,1,3.8,1.3
12.98526,77.645045,12.921969,77.611313,2024-02-19 10:31:33,Auto,10.28,55.5,246.65,High,Sunny,3,4.7,1.8
12.927225,77.621347,12.912841,77.615361,2024-01-28 23:08:21,Auto,2.24,6.0,75.93,Free Flow,Cloudy,2,3.7,0.9
12.978194,77.646557,12.966099,77.702582,2024-02-19 19:09:39,SUV,8.03,43.4,261.48,High,Cloudy,5,4.4,1.8
12.919059,77.650686,12.922007,77.581019,2024-01-17 01:15:44,Bike,9.76,31.6,214.02,Heavy Rain,Rainy,1,3.5,1.08
13.041314,77.587785,12.914648,77.603306,2024-01-23 00:29:09,Mini,18.41,49.7,345.42,Free Flow,Cloudy,2,4.1,0.9
12.944368,77.618029,12.974102,77.604504,2024-01-30 08:52:37,Prime,4.69,25.3,144.26,High,Sunny,2,3.7,1.8
12.926768,77.623053,13.205808,77.711669,2024-02-10 13:06:31,SUV,42.13,164.3,852.07,Medium,Cloudy,5,4.8,1.3
13.193159,77.70152,12.970206,77.752616,2024-02-19 10:06:02,SUV,32.96,178.0,762.45,High,Cloudy,4,4.9,1.8
12.907519,77.604041,12.920868,77.582419,2024-02-11 03:11:14,SUV,3.59,9.7,157.58,Free Flow,Cloudy,3,4.1,0.9
12.921514,77.580051,12.842069,77.658114,2024-01-15 12:26:45,Mini,15.84,61.8,332.69,Medium,Sunny,4,5.0,1.3
12.965332,77.603464,12.951181,77.638046,2024-02-16 05:46:20,Mini,5.25,14.2,134.32,Free Flow,Sunny,3,3.5,0.9
12.969481,77.751936,12.9099,77.642218,2024-01-06 02:01:10,Mini,17.6,47.5,332.48,Free Flow,Sunny,2,3.8,0.9
13.039278,77.605024,12.915122,77.653576,2024-02-29 14:27:31,SUV,19.16,74.7,442.03,Medium,Sunny,1,4.2,1.3
12.841926,77.656176,12.939922,77.614634,2024-01-06 20:25:35,Prime,15.29,82.6,357.32,High,Sunny,3,4.4,1.8
12.966373,77.697911,12.972584,77.648349,2024-02-21 22:40:12,Prime,6.99,27.3,174.86,Medium,Sunny,2,4.0,1.3
13.03641,77.605203,12.84974,77.667901,2024-02-05 17:12:35,SUV,28.33,153.0,669.43,High,Sunny,6,3.6,1.8
12.97204,77.636586,12.97147,77.598687,2024-02-15 18:25:47,Auto,5.31,28.6,146.64,High,Sunny,3,4.6,1.8
12.997848,77.554128,12.976111,77.757825,2024-02-12 23:40:03,Mini,28.68,77.4,510.37,Free Flow,Sunny,4,4.1,0.9
12.979478,77.631173,12.968897,77.638995,2024-02-04 14:46:23,SUV,1.88,7.3,133.54,Medium,Sunny,5,3.8,1.3
12.933578,77.621069,12.932461,77.589566,2024-01-07 10:39:21,Prime,4.41,23.8,138.69,High,Cloudy,2,4.5,1.8
12.916702,77.617761,12.954053,77.688003,2024-01-26 23:27:07,Auto,11.21,30.3,219.96,Free Flow,Sunny,3,5.0,0.9
12.957833,77.699973,12.965638,77.642983,2024-02-05 12:47:28,Auto,8.06,31.4,183.8,Medium,Sunny,2,4.3,1.3
13.192903,77.697833,12.972387,77.758753,2024-01-16 15:11:02,Prime,32.94,128.5,638.03,Medium,Sunny,3,4.1,1.3
12.849844,77.655635,13.037046,77.604769,2024-01-28 01:55:34,Prime,27.94,75.4,498.37,Free Flow,Sunny,2,3.6,0.9
12.9129,77.640512,12.926299,77.552137,2024-02-16 14:21:50,Auto,12.52,48.8,263.48,Medium,Sunny,3,4.5,1.3
12.913282,77.610456,13.193515,77.706819,2024-02-11 22:33:34,Auto,42.63,166.2,800.91,Medium,Sunny,1,3.7,1.3
12.961356,77.645556,12.851232,77.651028,2024-02-22 09:30:36,Auto,15.91,85.9,359.78,High,Sunny,1,4.8,1.8
12.968098,77.645544,12.927045,77.538155,2024-02-15 02:18:02,Bike,16.16,43.6,289.31,Free Flow,Sunny,1,4.4,0.9
12.963396,77.6353,13.040462,77.587031,2024-02-26 10:33:17,Mini,13.01,70.3,311.54,High,Sunny,3,3.8,1.8
12.993655,77.56998,13.201569,77.698927,2024-01-08 23:28:37,Auto,35.01,94.5,601.95,Free Flow,Cloudy,2,3.7,0.9
12.935558,77.63018,12.970668,77.648301,2024-02-04 01:44:59,Mini,5.67,15.3,140.94,Free Flow,Cloudy,1,4.2,0.9
12.931088,77.583533,13.191567,77.703768,2024-01-29 15:00:43,SUV,41.18,160.6,835.11,Medium,Cloudy,2,3.8,1.3
12.96332,77.60177,12.999772,77.566821,2024-01-28 16:29:08,SUV,7.18,28.0,228.22,Medium,Sunny,3,3.9,1.3
12.910194,77.651614,12.924032,77.582902,2024-01-19 16:48:24,Auto,9.82,38.3,215.34,Medium,Sunny,3,3.8,1.3
12.972707,77.58647,12.993691,77.557114,2024-01-28 08:00:07,Mini,5.1,27.6,152.59,High,Sunny,4,4.9,1.8
12.985403,77.646639,12.969948,77.604354,2024-01-25 02:59:10,Auto,6.32,17.1,141.52,Free Flow,Cloudy,1,4.3,0.9
12.929871,77.575609,13.19655,77.709388,2024-02-05 13:00:26,Bike,42.8,200.3,928.37,Heavy Rain,Rainy,1,4.5,1.56
12.934761,77.549792,12.909342,77.647734,2024-02-23 03:32:32,SUV,14.19,38.3,327.77,Free Flow,Sunny,4,3.7,0.9
12.938352,77.633028,12.92439,77.601401,2024-02-29 10:43:51,SUV,4.86,26.3,197.76,High,Sunny,6,4.9,1.8
13.189975,77.71046,13.045424,77.599995,2024-02-29 05:11:40,Bike,25.96,70.1,446.73,Free Flow,Cloudy,1,4.7,0.9
12.984242,77.648118,12.975553,77.758768,2024-02-29 04:00:37,Prime,15.54,50.3,343.18,Heavy Rain,Rainy,1,4.1,1.08
12.929288,77.628383,13.188772,77.709251,2024-02-02 06:50:48,Auto,39.12,152.6,738.24,Medium,Cloudy,1,4.0,1.3
13.000519,77.554858,12.954347,77.693133,2024-03-01 13:04:33,Mini,20.47,95.8,483.26,Heavy Rain,Rainy,2,3.8,1.56
12.942797,77.623206,12.847288,77.663308,2024-02-15 11:23:13,Bike,14.88,80.4,329.11,High,Sunny,1,4.4,1.8
13.208105,77.703737,12.9587,77.706358,2024-01-08 06:52:20,Mini,35.99,140.4,692.44,Medium,Sunny,4,3.7,1.3
13.196097,77.699013,12.981104,77.647949,2024-01-26 23:44:13,Prime,31.84,86.0,560.97,Free Flow,Sunny,3,4.2,0.9
12.838415,77.668486,12.907581,77.648525,2024-02-28 10:49:17,Mini,10.36,56.0,258.32,High,Sunny,3,3.8,1.8
12.930992,77.585171,12.84384,77.661078,2024-01-15 22:27:11,Bike,16.46,64.2,323.87,Medium,Cloudy,1,4.7,1.3
12.922121,77.545891,12.942482,77.629197,2024-02-23 10:36:25,Auto,12.02,64.9,281.7,High,Cloudy,2,4.4,1.8
12.840009,77.660566,12.98772,77.56161,2024-02-03 09:43:31,SUV,25.42,164.7,717.33,Heavy Rain,Rainy,6,4.5,2.16
12.954152,77.641031,12.984292,77.641124,2024-02-04 09:24:14,Bike,4.35,23.5,117.42,High,Sunny,1,4.2,1.8
12.933309,77.626969,12.994146,77.563244,2024-01-24 16:43:41,Prime,12.52,48.8,273.39,Medium,Sunny,4,4.2,1.3
12.965375,77.600507,12.903364,77.649972,2024-02-19 19:10:12,Mini,11.31,73.3,325.31,Heavy Rain,Rainy,3,4.0,2.16
12.907348,77.650821,12.970378,77.646232,2024-02-27 18:14:20,Auto,9.12,49.2,223.27,High,Sunny,3,3.9,1.8
12.977195,77.755818,12.94111,77.621966,2024-02-08 07:01:19,SUV,19.45,75.8,447.1,Medium,Sunny,6,3.7,1.3
12.965806,77.697906,12.977459,77.642142,2024-01-22 21:35:24,Mini,7.98,43.1,210.49,High,Sunny,1,3.7,1.8
13.025919,77.605254,12.925969,77.55072,2024-01-18 22:40:03,Auto,16.32,63.6,331.28,Medium,Sunny,3,4.5,1.3
12.905719,77.643113,12.934037,77.583614,2024-01-25 18:00:42,SUV,9.28,50.1,286.46,High,Cloudy,4,4.1,1.8
12.957708,77.634954,12.963443,77.758063,2024-02-13 10:25:31,Bike,17.25,111.8,445.17,Heavy Rain,Rainy,1,4.5,2.16
12.996175,77.557467,12.914482,77.647365,2024-01-17 22:49:59,Bike,17.24,67.2,337.78,Medium,Sunny,1,3.6,1.3
12.938233,77.633427,12.971286,77.588161,2024-01-18 09:12:10,Auto,7.93,51.4,233.48,Heavy Rain,Rainy,2,5.0,2.16
13.204994,77.715351,12.929594,77.624962,2024-01-01 02:18:57,SUV,41.71,112.6,769.38,Free Flow,Cloudy,4,4.3,0.9
12.977326,77.58868,12.996057,77.558228,2024-01-02 21:11:30,SUV,5.05,27.3,201.45,High,Sunny,6,4.0,1.8
13.043471,77.589481,12.93308,77.57882,2024-02-05 06:55:26,SUV,16.0,62.4,385.58,Medium,Sunny,5,3.9,1.3
12.940104,77.632437,12.848619,77.658113,2024-01-30 05:42:00,Mini,13.68,36.9,269.59,Free Flow,Sunny,3,3.8,0.9
12.967472,77.592387,13.197537,77.699346,2024-01-16 07:42:06,Mini,36.42,142.0,700.06,Medium,Sunny,4,4.2,1.3
12.966343,77.743007,12.950097,77.690625,2024-01-22 11:21:03,Prime,7.7,41.6,204.72,High,Cloudy,3,3.5,1.8
12.939421,77.581983,12.910071,77.611773,2024-01-17 20:55:09,Auto,5.94,32.1,159.46,High,Sunny,2,3.5,1.8
12.917442,77.554665,12.955246,77.693384,2024-02-18 19:31:31,Prime,20.17,108.9,455.38,High,Sunny,4,4.4,1.8
12.925455,77.578151,12.934551,77.614938,2024-01-14 23:09:54,SUV,5.31,17.2,208.55,Heavy Rain,Rainy,6,4.0,1.08
12.953893,77.641646,12.934988,77.621213,2024-02-09 00:01:49,Mini,3.95,10.7,113.44,Free Flow,Sunny,2,4.4,0.9
12.930463,77.579862,12.993474,77.549368,2024-01-08 19:48:46,Auto,10.04,65.1,283.98,Heavy Rain,Rainy,1,3.6,2.16
13.003306,77.562104,12.931353,77.621446,2024-01-29 20:45:16,SUV,13.3,71.8,367.26,High,Sunny,6,4.4,1.8
13.040646,77.602901,12.997007,77.565512,2024-01-19 15:36:46,Mini,8.19,31.9,196.15,Medium,Cloudy,4,4.5,1.3
12.999111,77.563261,12.962316,77.704456,2024-01-21 01:26:37,Bike,20.46,55.3,358.45,Free Flow,Sunny,1,4.4,0.9
12.965318,77.631298,12.978824,77.60025,2024-02-19 01:06:12,Prime,4.76,12.9,126.44,Free Flow,Sunny,2,4.7,0.9
12.917352,77.554688,12.949643,77.695626,2024-02-06 04:41:09,Prime,20.27,54.7,375.33,Free Flow,Sunny,4,4.5,0.9
12.973888,77.594952,12.925455,77.602913,2024-01-08 19:34:49,SUV,7.08,38.2,242.25,High,Cloudy,5,4.8,1.8
12.908512,77.63711,12.962634,77.75326,2024-02-02 13:32:40,Bike,18.04,70.3,351.94,Medium,Sunny,1,4.6,1.3
12.999602,77.554696,13.026408,77.603012,2024-01-11 17:57:02,Prime,7.79,42.1,206.6,High,Cloudy,2,3.8,1.8
12.950273,77.688924,12.912065,77.608938,2024-01-17 01:55:27,Bike,12.48,33.7,230.3,Free Flow,Sunny,1,4.2,0.9
12.962133,77.754378,13.033984,77.593295,2024-02-22 20:29:01,Auto,24.82,134.0,538.81,High,Cloudy,2,4.5,1.8
12.984386,77.640375,12.998513,77.560717,2024-01-20 06:17:00,Mini,11.33,44.2,252.32,Medium,Sunny,3,4.5,1.3
12.960273,77.74962,12.936902,77.587646,2024-01-22 08:59:16,Prime,22.92,123.8,510.71,High,Sunny,1,4.8,1.8
12.958194,77.645059,13.006602,77.565819,2024-02-02 18:15:03,Prime,13.11,70.8,313.46,High,Sunny,3,3.9,1.8
13.028601,77.58957,12.954403,77.647098,2024-02-03 16:13:14,Auto,13.4,52.2,279.13,Medium,Sunny,1,3.7,1.3
12.974819,77.633854,13.04398,77.59625,2024-01-18 07:16:59,Mini,11.28,52.8,291.06,Heavy Rain,Rainy,1,5.0,1.56
12.954875,77.70591,12.927174,77.626675,2024-01-16 07:23:58,SUV,11.79,46.0,310.43,Medium,Cloudy,6,3.6,1.3
12.92328,77.545977,13.036417,77.591325,2024-01-28 23:17:51,Auto,17.52,47.3,321.14,Free Flow,Cloudy,2,3.8,0.9
12.925317,77.543089,12.970423,77.640318,2024-02-04 03:26:00,Mini,15.09,40.7,292.12,Free Flow,Cloudy,3,4.8,0.9
13.035481,77.598987,12.932265,77.57961,2024-01-11 23:10:19,Mini,15.14,40.9,292.98,Free Flow,Sunny,3,4.0,0.9
12.956198,77.691933,12.933901,77.551878,2024-01-06 05:06:13,Bike,19.87,53.6,348.85,Free Flow,Sunny,1,4.6,0.9
13.192667,77.700666,12.924521,77.593699,2024-01-20 10:01:35,Bike,41.49,224.0,863.93,High,Sunny,1,3.8,1.8
12.979382,77.602966,12.929719,77.626566,2024-01-29 09:22:20,Mini,7.89,42.6,208.61,High,Sunny,1,4.9,1.8
12.928901,77.574113,12.935277,77.617391,2024-02-18 22:58:48,Mini,6.13,23.9,159.37,Medium,Sunny,3,4.2,1.3
12.982892,77.563542,12.930754,77.551086,2024-01-14 06:37:29,Auto,7.72,36.1,205.58,Heavy Rain,Rainy,1,3.6,1.56
12.926504,77.610072,12.979135,77.602887,2024-01-23 07:53:53,Auto,7.66,29.9,176.75,Medium,Sunny,1,3.6,1.3
13.203588,77.697189,12.917191,77.540663,2024-02-05 01:40:51,SUV,46.78,126.3,850.74,Free Flow,Sunny,5,4.4,0.9
13.0415,77.59881,12.853034,77.662218,2024-01-19 21:57:11,Bike,28.61,154.5,605.01,High,Sunny,1,4.2,1.8
12.930228,77.624235,12.934318,77.584036,2024-01-14 19:19:37,Bike,5.66,30.6,143.72,High,Cloudy,1,4.8,1.8
12.836068,77.653613,12.928353,77.633971,2024-01-07 05:20:51,Mini,13.6,36.7,268.24,Free Flow,Sunny,2,4.7,0.9
12.997038,77.561325,12.992308,77.552401,2024-01-23 10:36:54,SUV,1.42,7.7,128.61,High,Sunny,5,3.9,1.8
12.910222,77.643778,12.926679,77.589876,2024-01-07 11:24:05,Bike,7.91,42.7,188.98,High,Cloudy,1,3.6,1.8
12.911847,77.648693,12.837034,77.651618,2024-01-21 22:07:41,SUV,10.8,42.1,292.84,Medium,Sunny,1,4.6,1.3
12.923553,77.553045,12.922386,77.589625,2024-02-10 10:26:48,Prime,5.12,27.7,152.97,High,Cloudy,3,3.5,1.8
12.986811,77.559246,12.92104,77.547096,2024-01-02 11:48:20,Mini,9.64,52.1,243.8,High,Sunny,4,4.9,1.8
13.197569,77.703089,12.841098,77.654207,2024-01-30 02:52:37,Bike,51.89,140.1,862.86,Free Flow,Sunny,1,4.6,0.9
12.965516,77.691858,12.976058,77.64875,2024-01-12 00:42:59,Mini,6.22,16.8,149.87,Free Flow,Sunny,4,4.4,0.9
12.851732,77.658175,12.958589,77.70111,2024-02-24 06:16:44,SUV,16.55,64.5,395.4,Medium,Cloudy,6,4.5,1.3
12.934848,77.574551,12.952027,77.644384,2024-02-04 17:48:38,SUV,10.08,54.5,302.69,High,Cloudy,6,4.1,1.8
12.963465,77.645397,13.007407,77.567779,2024-02-08 10:38:08,SUV,12.58,67.9,352.84,High,Sunny,4,4.0,1.8
12.98794,77.554999,12.968311,77.746764,2024-02-11 23:09:17,Bike,26.99,72.9,463.2,Free Flow,Sunny,1,3.6,0.9
13.194499,77.705051,12.961156,77.750076,2024-02-21 12:44:59,Prime,34.26,133.6,661.47,Medium,Sunny,1,4.7,1.3
13.194078,77.708427,13.041364,77.593455,2024-01-20 04:17:13,SUV,27.29,73.7,537.96,Free Flow,Sunny,5,3.8,0.9
12.995307,77.560033,12.976619,77.750139,2024-02-02 12:46:53,Prime,26.75,104.3,527.41,Medium,Sunny,2,4.3,1.3
12.969353,77.643008,12.909377,77.600748,2024-01-05 22:26:38,Bike,10.48,40.9,217.12,Medium,Sunny,1,5.0,1.3
12.909779,77.635888,12.921986,77.579557,2024-01-25 10:07:43,Mini,8.08,43.6,212.39,High,Sunny,2,4.0,1.8
12.956863,77.647937,12.964343,77.595321,2024-01-03 07:47:06,Auto,7.44,34.8,199.73,Heavy Rain,Rainy,1,3.6,1.56
12.968654,77.639654,12.930432,77.59361,2024-01-05 14:22:12,Bike,8.48,33.1,181.42,Medium,Sunny,1,3.9,1.3
12.951648,77.629082,13.03912,77.594974,2024-02-06 22:53:51,SUV,13.49,52.6,340.88,Medium,Sunny,6,4.5,1.3
13.005342,77.561449,12.967462,77.596444,2024-02-11 10:04:09,Prime,7.34,39.6,197.53,High,Sunny,2,3.8,1.8
12.997802,77.571502,13.035902,77.593609,2024-02-29 01:40:18,Mini,6.31,20.4,172.0,Heavy Rain,Rainy,4,5.0,1.08
12.911003,77.609939,12.931003,77.614918,2024-02-19 04:55:58,SUV,2.97,8.0,147.65,Free Flow,Sunny,4,4.3,0.9
12.99722,77.570659,13.02939,77.599072,2024-01-06 08:43:06,Bike,6.11,33.0,152.87,High,Sunny,1,3.5,1.8
12.839582,77.655508,12.92819,77.626028,2024-01-23 05:58:44,Prime,13.44,36.3,265.64,Free Flow,Sunny,2,3.7,0.9
12.965487,77.689234,12.956172,77.634539,2024-02-01 23:04:18,Bike,7.77,21.0,154.75,Free Flow,Sunny,1,4.1,0.9
12.976476,77.600501,12.999506,77.560228,2024-01-23 15:34:08,Prime,6.54,30.6,191.91,Heavy Rain,Rainy,3,3.8,1.56
12.979439,77.741167,12.967307,77.603675,2024-02-27 05:36:14,Prime,19.32,52.2,360.15,Free Flow,Cloudy,3,4.1,0.9
12.915444,77.638083,12.923345,77.617379,2024-02-03 23:35:21,Mini,3.11,8.4,99.98,Free Flow,Cloudy,2,3.7,0.9
12.837518,77.658315,12.907126,77.634915,2024-01-27 06:15:11,Prime,10.56,41.2,238.58,Medium,Sunny,1,3.7,1.3
12.968796,77.749409,12.925826,77.619994,2024-02-13 02:41:57,Bike,19.15,51.7,337.29,Free Flow,Sunny,1,3.6,0.9
12.925173,77.613321,12.839232,77.664076,2024-01-02 21:44:17,Prime,14.29,92.6,396.46,Heavy Rain,Rainy,3,5.0,2.16
12.963771,77.689169,12.9301,77.590998,2024-02-23 10:35:42,Prime,14.57,78.7,342.96,High,Cloudy,1,4.3,1.8
12.982318,77.639704,12.93517,77.629829,2024-02-24 19:15:15,Auto,6.94,37.5,179.54,High,Sunny,3,4.8,1.8
12.935959,77.615608,12.960423,77.75832,2024-02-16 06:01:47,Bike,20.29,79.1,392.09,Medium,Cloudy,1,4.5,1.3
12.904717,77.639592,12.938273,77.633612,2024-02-15 15:26:17,Prime,4.91,19.2,137.72,Medium,Cloudy,4,4.0,1.3
12.964081,77.694307,12.847487,77.655058,2024-02-24 11:03:16,Bike,17.7,95.6,385.74,High,Sunny,1,5.0,1.8
12.965665,77.602641,12.917203,77.605428,2024-01-29 03:16:12,Bike,7.0,18.9,142.41,Free Flow,Sunny,1,4.7,0.9
12.99391,77.562028,12.942118,77.629664,2024-02-19 05:53:30,Mini,12.06,32.6,243.59,Free Flow,Sunny,1,4.9,0.9
12.925221,77.626912,12.930943,77.589127,2024-02-10 14:56:38,SUV,5.35,25.1,221.99,Heavy Rain,Rainy,6,3.6,1.56
12.985738,77.547545,12.917441,77.606945,2024-02-25 13:30:05,SUV,12.89,50.3,330.16,Medium,Cloudy,3,3.8,1.3
12.964052,77.693093,12.964897,77.741982,2024-01-08 17:14:47,SUV,6.84,37.0,237.57,High,Sunny,4,4.6,1.8
12.835467,77.651884,12.920927,77.584628,2024-01-14 04:06:17,Prime,15.51,41.9,299.01,Free Flow,Cloudy,3,4.9,0.9
12.925338,77.621957,12.91127,77.600865,2024-02-24 09:27:08,Prime,3.58,19.3,122.02,High,Sunny,4,3.8,1.8
12.916478,77.550265,12.850386,77.668387,2024-01-14 12:49:58,Mini,19.09,74.4,390.71,Medium,Sunny,1,3.7,1.3
13.008453,77.563417,12.956416,77.699948,2024-02-25 15:36:15,Bike,20.53,80.1,396.51,Medium,Sunny,1,3.9,1.3
12.927457,77.54035,12.955343,77.700272,2024-01-16 04:12:48,Bike,22.74,61.4,395.03,Free Flow,Sunny,1,3.7,0.9
12.966587,77.706111,12.907843,77.653448,2024-02-11 10:09:19,SUV,11.23,60.7,325.79,High,Sunny,1,4.1,1.8
13.030504,77.589724,12.971003,77.75659,2024-02-01 20:54:04,Prime,24.88,134.4,550.18,High,Sunny,2,5.0,1.8
12.950692,77.692971,13.203026,77.699784,2024-01-21 08:08:42,Prime,36.42,236.0,925.25,Heavy Rain,Rainy,3,3.5,2.16
